Composition,doi,Phase,Density (g/cm3),Hardness (GPa),YS (MPa) at 23 C,YS (MPa) at 1000 C,YS (MPa) at 1200 C,Test Type,A,Ag,Al,Au,B,Be,C,Ca,Co,Cr,Cu,D,E,Fe,Ga,Gd,Hf,I,Ir,Li,M,Mg,Mn,Mo,N,Nb,Ni,O,P,Pb,Pd,Pt,Q,Re,Rh,S,Si,Sn,Sr,T,Ta,Ti,V,Vi,W,Y,Yb,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
MoNbTaVW,10.1016/j.actamat.2016.08.081,BCC,12.36,,,842.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,12.18,5.4,2.7916666666666674,95.15999999999998,518.418146785449,2730.607545241985,2938.2449427451816,2457.457545241985,2665.0949427451815,
MoNbTaW,10.1016/j.actamat.2016.08.081,BCC,13.75,,,548.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,13.697500000000002,5.5,2.651741293532339,87.14999999999998,214.5952863835683,3077.2688762837515,3137.113461526813,2804.1188762837514,2863.963461526813,
NbTiVZr,10.1016/j.actamat.2016.08.081,BCC,6.5,,,58.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,6.4265,4.5,3.175438596491228,98.175,154.03405557586836,1754.859488264945,1924.237561535084,1481.7094882649449,1651.0875615350842,
NbTiV2Zr,10.1016/j.actamat.2016.08.081,BCC,6.38,,,72.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,6.363200000000001,4.6,3.2380952380952395,103.98000000000002,238.06691349712568,1688.948015414926,1870.0487925237364,1415.7980154149259,1596.8987925237366,
CoFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC,8.5,207.0,204,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560666666666666,9.0,2.257340241796199,55.26666666666668,1.914910051131976e-05,1731.667909416998,1731.9774785522318,1458.517909416998,1458.8274785522317,
CoFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC,8.5,207.0,209,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560666666666666,9.0,2.257340241796199,55.26666666666668,1.914910051131976e-05,1731.667909416998,1731.9774785522318,1458.517909416998,1458.8274785522317,
CoFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC,8.5,207.0,211,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560666666666666,9.0,2.257340241796199,55.26666666666668,1.914910051131976e-05,1731.667909416998,1731.9774785522318,1458.517909416998,1458.8274785522317,
CoFeNiSi0.25,doi.org/10.1016/j.dib.2018.11.111,FCC,7.7,194.0,196,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1624.7788711028686,1667.8044976926192,1351.6288711028687,1394.6544976926193,
CoFeNiSi0.5,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,7.1,,476,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1429.3830578499046,1563.1411678052507,1156.2330578499045,1289.9911678052508,
CoFeNiSi0.75,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,6.6,,1301,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1426.8570136432177,1442.9401863063772,1153.7070136432176,1169.790186306377,
Al0.25CoFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC,7.9,196.0,158,,,,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109846153846155,8.538461538461538,2.302514193025143,54.56923076923079,19.72147453767397,1685.8857807775523,1699.783895211555,1412.7357807775525,1426.6338952115552,
Al0.5CoFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC+BCC,7.4,187.0,346,,,,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723428571428572,8.142857142857144,2.342507645259939,53.97142857142859,24.0058338167542,1637.677239642649,1648.8966570804623,1364.527239642649,1375.7466570804622,
Al0.75CoFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC+BCC,7.0,179.0,794,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388533333333333,7.799999999999999,2.378163412870571,53.45333333333335,13.8196447328317,1638.0225794327118,1714.6195033633037,1364.872579432712,1441.4695033633038,
CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC,8.2,225.0,148,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,
CoCrFeNb0.103Ni,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,8.2,,318,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2437241043139166,0.2437241043139166,0.0,0.0,0.0,0.2437241043139166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251035827443334,0.2437241043139166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21708749695345,8.168413356080917,1.9997725463436824,49.68496222276386,61.14858336309608,1551.4734470683827,1681.8036644096114,1278.3234470683828,1408.6536644096113,
CoCrFeNb0.155Ni,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,8.2,,322,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406738868832731,0.2406738868832731,0.0,0.0,0.0,0.2406738868832731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373044524669073,0.2406738868832731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22150421179302,8.12876052948255,2.0154512907480684,50.63754512635381,107.56492471224988,1544.1292927508655,1660.8268678396744,1270.9792927508656,1387.6768678396743,
CoCrFeNb0.206Ni,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,8.2,,403,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377555872563005,0.2377555872563005,0.0,0.0,0.0,0.2377555872563005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0489776509747979,0.2377555872563005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225729909652875,8.090822634331905,2.030650479616306,51.548930099857344,154.88842529196617,1544.0072658149645,1639.97226437809,1270.8572658149646,1366.82226437809,
CoCrFeNb0.309Ni,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,8.2,,479,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320724065908563,0.2320724065908563,0.0,0.0,0.0,0.2320724065908563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717103736365746,0.2320724065908563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23395915525644,8.016941285681133,2.0608215727673445,53.32378742167559,249.17276701956823,1543.7359655627563,1597.1963962397997,1270.5859655627564,1324.0463962397998,
CoCrFeNb0.412Ni,doi.org/10.1016/j.dib.2018.11.111,FCC+Im,8.2,,638,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2266545784224841,0.2266545784224841,0.0,0.0,0.0,0.2266545784224841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933816863100634,0.2266545784224841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.241804170444242,7.946509519492293,2.0903098220171388,55.01577515865824,337.2603860067641,1543.4309631617252,1553.8671487964712,1270.2809631617251,1280.717148796471,
Al0.7Co0.3CrFeNi,doi.org/10.1016/j.dib.2018.11.111,FCC+BCC+B2,6.8,,2033,,,,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.075,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.122999999999999,7.199999999999999,2.025157232704402,47.515000000000015,291.7348543922123,1580.1525655708567,1626.319072149738,1307.0025655708569,1353.169072149738,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1251,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1051,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1110,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1138,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1138,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1051,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC,6.7,194.0,1373,,,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.106400000000001,7.200000000000001,2.1200523388943413,47.420000000000016,218.008884795602,1627.7521760786829,1683.947853615506,1354.602176078683,1410.797853615506,
AlC0.1CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.7,213.0,957,,,,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0196078431372549,0.0,0.196078431372549,0.196078431372549,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1574.6230933917448,1695.9006212457866,1301.473093391745,1422.7506212457865,
AlC0.2CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.8,151.0,906,,,,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0384615384615384,0.0,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1572.8818868789972,1711.4812440446362,1299.731886878997,1438.3312440446362,
AlC0.3CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.8,,867,,,,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0566037735849056,0.0,0.1886792452830188,0.1886792452830188,0.0,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1573.5950639704731,1744.181142533844,1300.4450639704733,1471.031142533844,
AlC0.4CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.8,,1056,,,,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.074074074074074,0.0,0.1851851851851851,0.1851851851851851,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1573.4148759674565,1752.6981622697888,1300.2648759674566,1479.548162269789,
AlC0.5CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.8,,1060,,,,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1567.145841736123,1754.4273572110392,1293.995841736123,1481.277357211039,
AlCCoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.9,,1251,,,,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1537.7126199068657,1857.39606160532,1264.5626199068656,1584.24606160532,
AlC1.5CoCrFeNi,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,7.0,,1255,,,,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.2307692307692307,0.0,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1537.7126199068664,2226.459315784861,1264.5626199068665,1953.3093157848607,
AlCoCrFeMo0.1Ni,doi.org/10.1016/j.dib.2018.11.111,BCC,6.8,196.0,1804,,,,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.196078431372549,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.168627450980391,7.1764705882352935,2.123314065510596,47.77843137254902,265.8716927531235,1614.7236487717269,1671.8909067811358,1341.5736487717268,1398.740906781136,
AlCoCrFeMo0.2Ni,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.9,,2456,,,,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.1923076923076923,0.1923076923076923,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615384,0.0,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.228461538461539,7.153846153846154,2.12645853043204,48.12307692307691,313.06990129227006,1618.1200325463813,1703.2611204836292,1344.9700325463814,1430.1111204836293,
AlCoCrFeMo0.3Ni,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,7.0,,2649,,,,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.1886792452830188,0.1886792452830188,0.0,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566037735849056,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.286037735849057,7.132075471698115,2.129491945477076,48.45471698113207,359.1851205604897,1625.2865446519345,1788.2032193508892,1352.1365446519344,1515.0532193508893,
AlCoCrFeMo0.4Ni,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,7.0,,2670,,,,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.1851851851851851,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34148148148148,7.111111111111112,2.1324200913242,48.77407407407409,403.9437631702861,1634.4388399872155,1855.3528354670436,1361.2888399872154,1582.2028354670438,
AlCoCrFeMo0.5Ni,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,7.1,,2757,,,,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.394909090909091,7.090909090909091,2.135248354278875,49.08181818181819,447.1709141894534,1644.0127560535364,1910.4134614484876,1370.8627560535365,1637.2634614484878,
AlCoCrFeNb0.1Ni,doi.org/10.1016/j.dib.2018.11.111,BCC,6.8,192.0,1641,,,,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.196078431372549,0.196078431372549,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.135098039215685,7.156862745098039,2.144800777453838,48.95686274509804,254.8955871977494,1531.109340672108,1670.2837766719,1257.9593406721078,1397.1337766718998,
AlCoCrFeNb0.25Ni,doi.org/10.1016/j.dib.2018.11.111,BCC+Im,6.8,,1959,,,,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.1904761904761904,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.176095238095239,7.095238095238095,2.181034482758621,51.15238095238098,306.67386010998035,1532.6158255504786,1651.2240772084056,1259.4658255504787,1378.0740772084055,
